"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","consent_text","consent","note_3","resp_status","resp_interviewed","date_time","id_c","id_2_c","district_calc","id","id_2","district","sex_q2_1","day_q2_2","age_q2_3_c","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","lc1_naba_vht_q2_11","q2_12err","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","activity_q3_1","q3_1_oth","frequency_discussion_q3_1","convers_q3_3","q3_3err","granchildren_q3_4","granchildren_boys_q3_5","food_q4_2","news_q4_1","watchTV_q4_1","mobile_q4_2","randomdraw1","random_order","note_q5_1","doctor_q5_1a","teacher_q5_1a","principal_q5_1a","official_q5_1a","judge_q5_1a","police_q5_1a","clergy_q5_1a","note_q5_1_b","doctor_q5_1b","teacher_q5_1b","police_q5_1b","clergy_q5_1b","principal_q5_1b","official_q5_1b","judge_q5_1b","note_q5_1_c","official_q5_1c","judge_q5_1c","doctor_q5_1c","teacher_q5_1c","police_q5_1c","clergy_q5_1c","principal_q5_1c","note_q5_1_d","official_q5_1d","judge_q5_1d","doctor_q5_1d","teacher_q5_1d","police_q5_1d","clergy_q5_1d","principal_q5_1d","note_q5_1_e","official_q5_1e","judge_q5_1e","doctor_q5_1e","teacher_q5_1e","police_q5_1e","clergy_q5_1e","principal_q5_1e","note_q5_1_f","official_q5_1f","judge_q5_1f","doctor_q5_1f","teacher_q5_1f","police_q5_1f","clergy_q5_1f","principal_q5_1f","goals_q6_2","q6_2err","note7_1","boys_school_q7_1","able_marry_q7_2","final_say_q7_3","child_rearing_q7_4","note8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","spiral_risk_q8_7","note8_8","empathy_pair_q8_8","empathy_husband_q8_9","free_riding_ran","free_riding","free_riding_lug","free.riding_q8_10","free.riding_q8_10_oth","free.riding_q8_10_no","free.riding_q8_10_2","free.riding_q8_10_2no","revenge_q8_11","note8_12","forum_ran","forum","R_gender","R_not_gender","R_gender_lug","R_not_gender_lug","reporting_exp_q8_12","reporting_intro","reporting_intro_2","reporting_cost1_q8_13a","reporting_cost2_q8_13b","reporting_cost3_q8_13c","intervention_q9_1","interv_consequence_q9_2","randomdraw6","tribe_q2_25","q2_25_oth","tribe1","religion_q14_1","q14_1_oth","religion_times_q14_2","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note_17","beating_freq_q17_2","beating_yes_q17_2b","beating_no_q17_2b","note_17_2","hh_violence_yesno_q17_2","incidents_q17_2b","hh_violence_freq_q17_3","hh_violence_yes_q17_3b","hh_violence_no_q17_3b","ipv_efficacy_q17_4","films_q17_1","other_attend_q17_2","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_19","q19_1","organizers_q18_1","followup_fest_q18_2","attendance_q18_3","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","note20","observe_conditions_q18_4","note20_2","survey_language","survey_language_oth","woman_kneeling","comments","instanceID","formdef_version","KEY","tc_id"
"11","Oct 15, 2016 11:17:17 AM","Oct 14, 2016 11:50:03 AM","Oct 14, 2016 1:33:18 PM",5,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 11:58:00 AM",NA,NA,NA,NA,NA,NA,1,1,NA,46,1,NA,1,NA,"11",NA,9,NA,2,2,NA,"1",NA,NA,7,NA,NA,"5 2 7",NA,NA,NA,NA,5,3,5,0.715363214197913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 4 8",NA,NA,NA,NA,NA,NA,NA,NA,0.134904800465836,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.455409587780007,NA,2,NA,NA,2,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729629571403673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:07ade1e9-a794-472b-890b-8ad084ae375b",1610121154,"uuid:07ade1e9-a794-472b-890b-8ad084ae375b",NA
"12","Oct 15, 2016 11:19:57 AM","Oct 14, 2016 11:11:50 AM","Oct 14, 2016 12:27:38 PM",39,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 11:12:00 AM",NA,NA,NA,NA,NA,NA,2,2,NA,37,2,NA,1,NA,"11",NA,8,NA,2,2,NA,"37",NA,NA,7,NA,NA,"5 4",NA,NA,NA,NA,4,6,5,0.00375525404929988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 4 6",NA,NA,NA,NA,NA,NA,NA,NA,0.65047986032398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.366230884326908,NA,2,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183182515858859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:e55f782d-58ed-41fd-bf8b-052582af1b1a",1610121154,"uuid:e55f782d-58ed-41fd-bf8b-052582af1b1a",NA
"13","Oct 15, 2016 11:20:47 AM","Oct 14, 2016 11:59:40 AM","Oct 14, 2016 1:27:10 PM",41,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 12:00:00 PM",NA,NA,NA,NA,NA,NA,2,1,NA,28,2,NA,1,NA,"11",NA,10,NA,2,2,NA,"1",NA,NA,1,NA,NA,"3 4",NA,NA,NA,NA,4,6,5,0.160391222206651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 8",NA,NA,NA,NA,NA,NA,NA,NA,0.33440737577204,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.892019664574739,NA,NA,2,NA,2,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.776089881399998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:4499291e-62f5-47d7-95c3-b25a6017ae72",1610121154,"uuid:4499291e-62f5-47d7-95c3-b25a6017ae72",NA
"14","Oct 15, 2016 11:23:11 AM","Oct 14, 2016 11:43:51 AM","Oct 14, 2016 12:47:12 PM",16,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 11:47:00 AM",NA,NA,NA,NA,NA,NA,1,1,NA,31,1,NA,1,NA,"4",NA,6,2,NA,2,NA,"3 22",NA,NA,3,NA,NA,"1",NA,NA,NA,NA,5,1,5,0.47710270261384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 3",NA,NA,NA,NA,NA,NA,NA,NA,0.826450531232562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,1,NA,NA,1,1,NA,0.981236675528488,NA,NA,2,NA,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0155471158400599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:5a00e801-9052-4caf-a275-f455e89c2135",1610121154,"uuid:5a00e801-9052-4caf-a275-f455e89c2135",NA
"15","Oct 15, 2016 11:23:19 AM","Oct 14, 2016 12:07:04 PM","Oct 14, 2016 1:50:28 PM",18,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 12:07:00 PM",NA,NA,NA,NA,NA,NA,2,2,NA,49,1,NA,6,NA,"2",NA,7,2,NA,2,NA,"2",NA,NA,15,"Dealing in stones",NA,"2 4",NA,NA,NA,NA,4,4,5,0.628061318996196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 6 7",NA,NA,NA,NA,NA,NA,NA,NA,0.82199147371087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,1,1,NA,0.690176749817306,NA,NA,2,NA,2,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.857282558286045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:d9724631-0841-434d-af63-7a681a8faef9",1610121154,"uuid:d9724631-0841-434d-af63-7a681a8faef9",NA
"16","Oct 15, 2016 11:26:44 AM","Oct 14, 2016 11:33:53 AM","Oct 15, 2016 11:24:19 AM",25,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 11:34:00 AM",NA,NA,NA,NA,NA,NA,2,1,NA,29,2,NA,2,NA,"11",NA,7,2,NA,2,NA,"37",NA,NA,14,NA,NA,"4",NA,NA,NA,NA,4,4,5,0.311813775323462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 7 8",NA,NA,NA,NA,NA,NA,NA,NA,0.0213182169060355,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.275637969026495,2,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.857419515727641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:4b3412a4-71ba-4398-9958-759611ae45af",1610121154,"uuid:4b3412a4-71ba-4398-9958-759611ae45af",NA
"17","Oct 15, 2016 11:27:14 AM","Oct 14, 2016 10:58:15 AM","Oct 14, 2016 1:07:55 PM",13,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 11:10:00 AM",NA,NA,NA,NA,NA,NA,1,2,NA,34,1,NA,2,NA,"7",NA,9,NA,2,2,NA,"37",NA,NA,8,NA,NA,"5 2 4",NA,NA,NA,NA,5,1,5,0.325037534943343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 5 7",NA,NA,NA,NA,NA,NA,NA,NA,0.958293858448289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,1,2,NA,0.760287784999615,NA,NA,1,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127548835783597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:a3a5528e-c4d2-4e19-b3f2-7ad1b467b5db",1610121154,"uuid:a3a5528e-c4d2-4e19-b3f2-7ad1b467b5db",NA
"18","Oct 15, 2016 11:33:49 AM","Oct 14, 2016 11:07:44 AM","Oct 14, 2016 4:38:38 PM",46,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 11:08:00 AM",NA,NA,NA,NA,NA,NA,1,2,NA,33,1,NA,7,NA,"11",NA,2,4,NA,2,NA,"3 17",NA,NA,6,NA,NA,"8",NA,NA,NA,NA,1,6,1,0.170382578703489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 5 8",NA,NA,NA,NA,NA,NA,NA,NA,0.654391551245419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,0.816770191842454,NA,NA,2,NA,1,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491448756294699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:49743a8a-6b18-456c-8788-78dd0f578b13",1610121154,"uuid:49743a8a-6b18-456c-8788-78dd0f578b13",NA
"19","Oct 15, 2016 11:35:52 AM","Oct 14, 2016 11:10:33 AM","Oct 14, 2016 12:49:07 PM",56,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 11:21:00 AM",NA,NA,NA,NA,NA,NA,2,3,NA,20,2,NA,2,NA,"11",NA,18,NA,NA,2,NA,"15",NA,NA,12,NA,NA,"5 1",NA,NA,NA,NA,4,2,3,0.380352908226684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 6 8",NA,NA,NA,NA,NA,NA,NA,NA,0.906363230081604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,NA,NA,2,NA,2,0.487077212248314,NA,2,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394881192810206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:6ef5aaed-6ad6-4ae0-b4f8-577e0e40ca59",1610121154,"uuid:6ef5aaed-6ad6-4ae0-b4f8-577e0e40ca59",NA
"20","Oct 15, 2016 11:39:51 AM","Oct 14, 2016 11:14:10 AM","Oct 15, 2016 11:39:13 AM",53,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 11:26:00 AM",NA,NA,NA,NA,NA,NA,1,3,NA,22,1,NA,1,NA,"11",NA,7,2,NA,2,NA,"29",NA,NA,1,NA,NA,"5 3 4 7",NA,NA,NA,NA,5,5,5,0.538431198173715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 3",NA,NA,NA,NA,NA,NA,NA,NA,0.957033875815994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,1,NA,NA,1,1,NA,0.0992900281878821,1,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440772885846503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:babbac3d-2eee-4390-a60d-b7db8a95eec2",1610121154,"uuid:babbac3d-2eee-4390-a60d-b7db8a95eec2",NA
"21","Oct 15, 2016 11:42:10 AM","Oct 14, 2016 11:20:00 AM","Oct 15, 2016 11:36:30 AM",43,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 11:32:00 AM",NA,NA,NA,NA,NA,NA,2,2,NA,26,2,NA,2,NA,"8",NA,5,1,NA,2,NA,"29",NA,NA,1,NA,NA,"5 7",NA,NA,NA,NA,4,2,1,0.540984325282382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 6 7",NA,NA,NA,NA,NA,NA,NA,NA,0.997521059484954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,2,NA,2,0.169944327645024,2,NA,NA,NA,1,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.458131992985202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:0d4a3839-d4eb-434a-8d63-7e2d9b60b51e",1610121154,"uuid:0d4a3839-d4eb-434a-8d63-7e2d9b60b51e",NA
"22","Oct 15, 2016 11:42:12 AM","Oct 14, 2016 1:39:25 PM","Oct 15, 2016 11:41:39 AM",43,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 1:49:00 PM",NA,NA,NA,NA,NA,NA,2,2,NA,26,2,NA,2,NA,"11",NA,4,1,NA,2,NA,"2",NA,NA,16,NA,NA,"5",NA,NA,NA,NA,2,2,2,0.65637792461858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 6",NA,NA,NA,NA,NA,NA,NA,NA,0.744362200349325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.548322750950041,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902802624055505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:069b9c3b-0235-4adb-8919-2816e17075e9",1610121154,"uuid:069b9c3b-0235-4adb-8919-2816e17075e9",NA
"23","Oct 15, 2016 11:42:50 AM","Oct 14, 2016 11:09:13 AM","Oct 14, 2016 4:26:55 PM",51,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 11:09:00 AM",NA,NA,NA,NA,NA,NA,2,2,NA,21,2,NA,2,NA,"11",NA,10,NA,2,2,NA,"22",NA,NA,8,NA,NA,"1",NA,NA,NA,NA,4,2,4,0.797585723186584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 5 6",NA,NA,NA,NA,NA,NA,NA,NA,0.609624217894857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.15956614621245,1,NA,NA,NA,1,NA,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306351383765206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,"6",NA,"Was not told",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:f98ae107-0b9a-4aca-8e2a-c57406b18a32",1610121154,"uuid:f98ae107-0b9a-4aca-8e2a-c57406b18a32",NA
"24","Oct 15, 2016 11:44:19 AM","Oct 14, 2016 11:08:22 AM","Oct 14, 2016 12:35:52 PM",1,NA,NA,NA,NA,1,NA,NA,NA,"Oct 14, 2016 11:08:00 AM",NA,NA,NA,NA,NA,NA,1,1,NA,27,1,NA,1,NA,"11",NA,8,NA,2,2,NA,"37",NA,NA,10,NA,NA,"5 2 4",NA,NA,NA,NA,5,2,5,0.295793101217853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 6 8",NA,NA,NA,NA,NA,NA,NA,NA,0.757446586504132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,2,NA,NA,2,NA,2,0.778245185102135,NA,NA,2,NA,2,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885011911337551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:7585f31c-0827-4e4f-b821-20816fe96809",1610121154,"uuid:7585f31c-0827-4e4f-b821-20816fe96809",NA
