"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","audio","audio_consent","consent_text","consent","note_3","date_time","id","id_2","district","tracking","time_2","sex_q2_1","day_q2_2","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","note2_6","members_q2_6","child_q2_7","older_q2_8","younger_q2_9","q2_9err","born_q2_10","lc1_naba_vht_q2_11","q2_12err","discuss_q2_13","big_city_q2_14","kla_q2_14","vill16_q2_15","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","tribe_q2_25","q2_25_oth","tribe1","uga_q2_22","uga_q2_22b","time_3","activity_q3_1","q3_1_oth","free_time_q3_2","q3_2err","convers_q3_3","q3_3err","time_4","news_q4_1","oly_q4_2","africa_cup_q4_3","watchTV_q4_1","mobile_q4_2","time_5","living_cond_q5_1","living_tribe_q5_2","living_tribe_q5_2b","cond_parents_q5_3","cond_children_q5_4","randomdraw1","hardwork_q5_5","hardwork_q5_6","religious_q5_7","religious_q5_8","willing_q5_9","willing_q5_10","time_6","new_ideas_q6_2a_c1","goals_q6_2","q6_2err","time_7","note7_1","achiever_q7_1","kneel_q7_3","woman_earns_q7_3","women_leaders_q7_5","time_8","note8","note_sec8","audio_sec8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","note8_1f","time_9","note9_1","randomdraw4","citizens_q9_1a_1","citizens_q9_1a_2","randomdraw5","government_q9_1b_1","government_q9_1b_2","elders_q9_2","time_10","randomdraw6","note_10_1","time_11","robbed_police_q11_5","gov_resp_q11_2","time_12","time_13","religion_q14_1","q14_1_oth","religion_times_q14_2","pray_private_q14_4","time_14","killed_witch_q14_1","possible_kill_q14_1b","randomdraw9","time_15","randomdraw11","note15_1son","qualities_son_q15_2_3","move_son_q15_3","qualities_daughter_q15_2_3","move_daughter_q15_3","time_16","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note16_2","once_week_q16_2","once_week_q16_2b","once_month_q16_2b","friends_fam_q16_3","note17","note17_1","dwelling_q16_1","q16_1_oth","note17_2","rooms_q16_2","walls_q16_5","q16_5_oth","floor_q16_6","q16_6_oth","light_q16_7","q16_7_oth","fuel_q16_8","q16_8_oth","time_18","note18_1","radio_q17_1","tv_q17_2","cellphone_q17_5","cellpone_internet_q17_5a","cellphone_battery_q17_5b","cellphone_unit_q17_5b_units","chair_q17_7","sofa_q17_8","motor_cycle_q17_15","time_19","films_q17_1","other_attend_q17_2","audio_sec19","note_sec19","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_sec19_2","time_20","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","followup_q18_3","note20","observe_conditions_q18_4","note20_2","note21","instanceID","formdef_version","KEY","tc_id"
"55","Oct 18, 2016 7:25:49 PM","Oct 18, 2016 1:13:52 PM","Oct 18, 2016 3:01:06 PM",35,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 1:22:00 PM",40432281,40432281,4,1,"2016-Oct-18 13:24:02",2,2,30,2,NA,2,NA,NA,3,1,1,1,NA,3,"11",NA,1,1,1,2,5,3,NA,2,NA,"2",NA,NA,1,NA,"Muganda",5,NA,"2016-Oct-18 13:30:59",1,NA,"10 11 6 8",NA,"1",NA,"2016-Oct-18 13:34:41",5,NA,NA,6,1,"2016-Oct-18 13:37:33",2,1,NA,2,2,0.256686155441784,1,1,NA,NA,NA,NA,"2016-Oct-18 13:13:53",1,"4 6 7",NA,"2016-Oct-18 13:44:15",NA,1,2,2,1,"2016-Oct-18 13:45:47",NA,NA,"media\AA_ec0f9483-a8d0-410f-aa90-d4ba139397ac_note8_1.3gpp",NA,0.454252653566248,NA,NA,NA,NA,NA,NA,1,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.585401528371557,NA,2,NA,NA,2,NA,NA,2,2,1,NA,"2016-Oct-18 13:56:22",NA,0.0638821287953675,1,NA,0.984002758936675,NA,2,1,"2016-Oct-18 13:59:04",0.868278743631652,NA,"2016-Oct-18 14:05:27",3,2,"2016-Oct-18 14:08:10","2016-Oct-18 14:25:20",9,NA,1,1,"2016-Oct-18 14:26:06",2,2,0.103569201643859,"2016-Oct-18 14:28:57",0.10943866433016,NA,2,1,NA,NA,"2016-Oct-18 14:32:12",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,3,1,NA,1,NA,5,NA,2,NA,"2016-Oct-18 14:37:25",NA,1,2,2,NA,NA,NA,1,2,2,"2016-Oct-18 14:37:53",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-18 14:39:19",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:ec0f9483-a8d0-410f-aa90-d4ba139397ac",1610170740,"uuid:ec0f9483-a8d0-410f-aa90-d4ba139397ac",100
"56","Oct 18, 2016 7:26:17 PM","Oct 18, 2016 9:59:31 AM","Oct 18, 2016 11:52:15 AM",5,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:09:00 AM",41024401,41024401,4,1,"2016-Oct-18 10:11:11",2,2,39,1,NA,2,NA,NA,2,1,0,1,NA,5,"11",NA,2,1,2,2,18,NA,4,26,NA,"2 27 29",NA,NA,14,NA,"Mufumbira",5,NA,"2016-Oct-18 10:19:22",1,NA,"1 9 10 6",NA,"5 1 7",NA,"2016-Oct-18 10:24:04",3,NA,3,1,1,"2016-Oct-18 10:26:56",3,2,NA,1,2,0.683558320704962,NA,NA,NA,NA,1,1,"2016-Oct-18 09:59:32",1,"2 3 4",NA,"2016-Oct-18 10:35:48",NA,2,2,2,1,"2016-Oct-18 10:38:10",NA,NA,"media\AA_3eb540db-2685-4e15-8ee2-27d84364a475_note8_1.3gpp",NA,0.163936560679519,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.525797846174097,NA,2,NA,NA,1,NA,NA,2,1,1,NA,"2016-Oct-18 10:48:42",NA,0.951175714823005,NA,2,0.143083558559806,1,NA,1,"2016-Oct-18 10:52:36",0.787465668075885,NA,"2016-Oct-18 11:00:42",1,2,"2016-Oct-18 11:04:29","2016-Oct-18 11:16:57",5,NA,3,1,"2016-Oct-18 11:17:45",1,NA,0.758326302297194,"2016-Oct-18 11:20:58",0.635707848379834,NA,NA,NA,4,1,"2016-Oct-18 11:26:15",NA,NA,100,100,"1 3",NA,NA,NA,2,NA,1,1,NA,NA,2,NA,NA,1,1,NA,1,NA,6,NA,3,NA,"2016-Oct-18 11:33:18",NA,2,2,2,NA,NA,NA,2,2,2,"2016-Oct-18 11:33:47",3,1,"media\AA_3eb540db-2685-4e15-8ee2-27d84364a475_note_sec19.3gpp",NA,"5",NA,NA,NA,NA,NA,NA,"2016-Oct-18 11:35:57",2,NA,NA,NA,NA,1,NA,2,NA,NA,"uuid:3eb540db-2685-4e15-8ee2-27d84364a475",1610170740,"uuid:3eb540db-2685-4e15-8ee2-27d84364a475",112
"57","Oct 18, 2016 7:26:44 PM","Oct 18, 2016 12:12:35 PM","Oct 18, 2016 1:39:30 PM",23,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 12:28:00 PM",40432051,40432051,4,1,"2016-Oct-18 12:29:44",2,3,25,2,NA,2,NA,NA,5,3,1,3,NA,3,"2",NA,3,1,1,2,4,3,NA,2,NA,"22",NA,NA,1,NA,"Muganda",1,NA,"2016-Oct-18 12:37:32",1,NA,"1 10 11 8",NA,"1",NA,"2016-Oct-18 12:42:13",5,3,NA,6,4,"2016-Oct-18 12:44:22",3,3,NA,2,2,0.75330312338133,NA,NA,NA,NA,3,NA,"2016-Oct-18 12:12:36",1,"3 5 6",NA,"2016-Oct-18 12:51:36",NA,1,2,1,2,"2016-Oct-18 12:53:12",NA,NA,"media\AA_0ceeb947-29d1-4406-8c8b-dfbbbee7abe7_note8_1.3gpp",NA,0.428448541123773,NA,NA,NA,NA,NA,NA,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.561755362152961,NA,2,NA,NA,1,NA,NA,2,2,1,NA,"2016-Oct-18 13:01:00",NA,0.275478557077469,1,NA,0.461195714597165,2,NA,2,"2016-Oct-18 13:03:24",0.0656749276945227,NA,"2016-Oct-18 13:03:54",1,1,"2016-Oct-18 13:06:45","2016-Oct-18 13:18:58",3,NA,1,2,"2016-Oct-18 13:19:24",1,NA,0.364679825114702,"2016-Oct-18 13:22:56",0.117972911731545,NA,1,1,NA,NA,"2016-Oct-18 13:25:44",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,3,NA,NA,1,7,NA,1,NA,1,NA,2,NA,"2016-Oct-18 13:30:08",NA,2,2,1,2,3,3,1,2,2,"2016-Oct-18 13:31:13",7,3,"media\AA_0ceeb947-29d1-4406-8c8b-dfbbbee7abe7_note_sec19.3gpp",NA,NA,NA,NA,5,NA,NA,NA,"2016-Oct-18 13:34:37",1,2,NA,NA,NA,1,NA,3,NA,NA,"uuid:0ceeb947-29d1-4406-8c8b-dfbbbee7abe7",1610170740,"uuid:0ceeb947-29d1-4406-8c8b-dfbbbee7abe7",100
"58","Oct 18, 2016 7:27:27 PM","Oct 18, 2016 10:15:23 AM","Oct 18, 2016 11:53:07 AM",3,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:16:00 AM",41024051,41024051,4,1,"2016-Oct-18 10:19:19",1,2,49,1,NA,2,NA,NA,5,2,0,4,NA,13,"1 2 6",NA,3,1,1,2,6,2,NA,27,NA,"2 27",NA,NA,18,NA,"Mukiga",4,NA,"2016-Oct-18 10:30:41",1,NA,"9 6 8",NA,"5 1",NA,"2016-Oct-18 10:35:57",5,NA,3,3,5,"2016-Oct-18 10:40:41",2,NA,NA,2,1,0.378468717674084,NA,NA,1,NA,NA,NA,"2016-Oct-18 10:15:24",1,"2 4 8",NA,"2016-Oct-18 10:52:35",NA,2,1,1,1,"2016-Oct-18 10:54:26",NA,NA,"media\AA_ddd31851-68e2-4475-97f5-c43946cb1afb_note8_1.3gpp",NA,0.882556518560579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,2,NA,2,0.281753434299824,2,NA,NA,NA,1,NA,1,NA,1,1,NA,"2016-Oct-18 11:14:01",NA,0.311150064846954,1,NA,0.23689141746148,2,NA,NA,"2016-Oct-18 11:16:46",0.444478069481337,NA,"2016-Oct-18 11:21:36",2,1,"2016-Oct-18 11:24:35","2016-Oct-18 11:30:46",4,NA,4,1,"2016-Oct-18 11:31:48",1,NA,0.580671000013567,"2016-Oct-18 11:33:17",0.936597419687759,NA,NA,NA,4,2,"2016-Oct-18 11:34:20",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,4,3,NA,7,NA,5,NA,2,NA,"2016-Oct-18 11:37:40",NA,1,1,1,2,2,3,1,1,1,"2016-Oct-18 11:38:42",7,NA,"media\AA_ddd31851-68e2-4475-97f5-c43946cb1afb_note_sec19.3gpp",NA,NA,NA,NA,6,NA,"Does not know of anything ",NA,"2016-Oct-18 11:40:32",2,NA,NA,NA,NA,1,NA,2,NA,NA,"uuid:ddd31851-68e2-4475-97f5-c43946cb1afb",1610170740,"uuid:ddd31851-68e2-4475-97f5-c43946cb1afb",74
"59","Oct 18, 2016 7:27:26 PM","Oct 18, 2016 12:45:04 PM","Oct 18, 2016 2:03:27 PM",5,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 12:53:00 PM",41024131,41024131,4,1,"2016-Oct-18 12:55:01",2,3,26,2,NA,2,NA,NA,4,2,1,2,NA,5,"11",NA,3,2,2,2,4,2,NA,2,NA,"2 26 30",NA,NA,14,NA,"Mufumbira",1,NA,"2016-Oct-18 13:00:20",1,NA,"1 9 10 6",NA,"5 1 3 7",NA,"2016-Oct-18 13:06:20",4,NA,3,6,1,"2016-Oct-18 13:10:14",2,3,NA,1,2,0.732888807208745,NA,NA,NA,NA,1,1,"2016-Oct-18 12:45:05",1,"1 6 8",NA,"2016-Oct-18 13:15:47",NA,1,1,2,1,"2016-Oct-18 13:17:47",NA,NA,"media\AA_5a3b1fb5-6335-46e1-b8a7-8804bc6fe134_note8_1.3gpp",NA,0.981999140871078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,1,1,NA,0.994419650091279,NA,NA,1,NA,2,2,NA,NA,2,1,NA,"2016-Oct-18 13:24:08",NA,0.537649421291566,NA,1,0.738614660679439,NA,2,2,"2016-Oct-18 13:26:23",0.885551136087948,NA,"2016-Oct-18 13:32:23",3,1,"2016-Oct-18 13:34:46","2016-Oct-18 13:44:08",9,NA,4,1,"2016-Oct-18 13:44:49",1,NA,0.622568849266259,"2016-Oct-18 13:47:13",0.369546698223372,NA,4,1,NA,NA,"2016-Oct-18 13:50:34",NA,NA,3,1,"4",NA,NA,NA,1,1,NA,2,NA,NA,2,NA,NA,2,1,NA,1,NA,6,NA,3,NA,"2016-Oct-18 13:55:51",NA,2,2,2,NA,NA,NA,1,2,2,"2016-Oct-18 13:56:22",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-18 13:57:37",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:5a3b1fb5-6335-46e1-b8a7-8804bc6fe134",1610170740,"uuid:5a3b1fb5-6335-46e1-b8a7-8804bc6fe134",112
"60","Oct 18, 2016 7:27:43 PM","Oct 18, 2016 2:00:29 PM","Oct 18, 2016 4:04:47 PM",23,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 2:16:00 PM",40432021,40432021,4,1,"2016-Oct-18 14:22:39",2,1,23,2,NA,1,NA,NA,3,1,1,1,NA,3,"10",NA,3,1,1,2,6,2,NA,2,NA,"1",NA,NA,17,NA,"Mukhonjo",1,NA,"2016-Oct-18 14:29:44",1,NA,"1 4 11 6",NA,"1 2 3",NA,"2016-Oct-18 14:33:40",5,NA,3,6,2,"2016-Oct-18 14:36:33",3,1,NA,2,1,0.183174944755854,1,1,NA,NA,NA,NA,"2016-Oct-18 14:00:30",1,"2 4 6",NA,"2016-Oct-18 14:43:15",NA,1,2,1,1,"2016-Oct-18 14:44:53",NA,NA,"media\AA_a7055758-933a-46b1-a44a-dd6aaf099ee3_note8_1.3gpp",NA,0.270948493932814,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.380110205155838,NA,2,NA,NA,1,NA,NA,2,1,1,NA,"2016-Oct-18 14:52:55",NA,0.963869883466034,NA,2,0.850442721106077,NA,1,2,"2016-Oct-18 14:55:04",0.244435254867402,NA,"2016-Oct-18 15:00:51",1,2,"2016-Oct-18 15:02:54","2016-Oct-18 15:14:09",9,NA,2,2,"2016-Oct-18 15:15:17",1,NA,0.49331525585646,"2016-Oct-18 15:18:44",0.428162157499413,NA,3,1,NA,NA,"2016-Oct-18 15:21:45",NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,3,NA,NA,2,1,NA,1,NA,5,NA,3,NA,"2016-Oct-18 15:25:26",NA,1,2,1,2,3,3,1,2,2,"2016-Oct-18 15:26:29",7,1,"media\AA_a7055758-933a-46b1-a44a-dd6aaf099ee3_note_sec19.3gpp",NA,NA,NA,NA,2,NA,NA,NA,"2016-Oct-18 15:28:26",1,2,NA,NA,NA,1,NA,3,NA,NA,"uuid:a7055758-933a-46b1-a44a-dd6aaf099ee3",1610170740,"uuid:a7055758-933a-46b1-a44a-dd6aaf099ee3",100
"61","Oct 18, 2016 7:28:18 PM","Oct 18, 2016 3:49:11 PM","Oct 18, 2016 5:40:44 PM",3,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 3:55:00 PM",41024041,41024041,4,1,"2016-Oct-18 15:59:03",1,1,26,1,NA,2,NA,NA,4,2,0,3,NA,2,"11",NA,3,1,1,2,4,4,NA,2,NA,"2",NA,NA,1,NA,"Muganda",3,NA,"2016-Oct-18 16:05:13",6,NA,"1 4 5 8",NA,"4",NA,"2016-Oct-18 16:10:04",5,NA,3,2,5,"2016-Oct-18 16:12:38",3,1,NA,2,2,0.822511720675676,NA,NA,NA,NA,3,1,"2016-Oct-18 15:49:12",1,"1 2 6",NA,"2016-Oct-18 16:22:21",NA,1,2,1,2,"2016-Oct-18 16:24:44",NA,NA,"media\AA_d4137de2-4ae8-46ac-a853-526ca679e50c_note8_1.3gpp",NA,0.257817012578294,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.446651958833205,NA,2,NA,NA,2,NA,NA,2,2,1,NA,"2016-Oct-18 16:39:39",NA,0.463465134022776,1,NA,0.517159448843899,NA,2,1,"2016-Oct-18 16:43:15",0.665231123641002,NA,"2016-Oct-18 16:50:45",2,1,"2016-Oct-18 16:54:17","2016-Oct-18 17:13:13",3,NA,3,1,"2016-Oct-18 17:14:28",1,NA,0.243486288402553,"2016-Oct-18 17:17:02",0.764339496722145,NA,NA,NA,1,1,"2016-Oct-18 17:21:09",NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,1,1,NA,7,NA,1,NA,2,NA,"2016-Oct-18 17:26:57",NA,1,2,1,1,3,3,2,2,2,"2016-Oct-18 17:27:51",8,2,"media\AA_d4137de2-4ae8-46ac-a853-526ca679e50c_note_sec19.3gpp",NA,NA,NA,NA,5,NA,NA,NA,"2016-Oct-18 17:30:21",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:d4137de2-4ae8-46ac-a853-526ca679e50c",1610170740,"uuid:d4137de2-4ae8-46ac-a853-526ca679e50c",74
"62","Oct 18, 2016 7:28:28 PM","Oct 18, 2016 10:37:24 AM","Oct 18, 2016 12:32:35 PM",22,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:49:00 AM",40432351,40432351,4,1,"2016-Oct-18 10:52:01",1,2,52,1,NA,1,NA,NA,14,7,0,13,NA,10,"7",NA,3,1,1,1,6,2,NA,2,NA,"1 34",NA,NA,29,NA,"Mutooro",2,NA,"2016-Oct-18 11:01:08",1,NA,"1 9 6 8",NA,"2 7",NA,"2016-Oct-18 11:06:35",5,NA,3,1,5,"2016-Oct-18 11:09:39",2,3,NA,1,2,0.518833967911925,NA,NA,1,1,NA,NA,"2016-Oct-18 10:37:24",1,"4 6 8",NA,"2016-Oct-18 11:20:46",NA,1,2,1,2,"2016-Oct-18 11:23:48",NA,NA,"media\AA_bc4af01c-63f7-49ff-8e9f-d884cc41dbbc_note8_1.3gpp",NA,0.214581782697114,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.241151833603845,2,NA,NA,NA,1,NA,1,NA,1,1,NA,"2016-Oct-18 11:33:32",NA,0.355931979527173,1,NA,0.803778873187175,NA,2,1,"2016-Oct-18 11:36:12",0.833863746299337,NA,"2016-Oct-18 11:45:16",2,2,"2016-Oct-18 11:48:22","2016-Oct-18 12:04:59",9,NA,3,1,"2016-Oct-18 12:05:59",2,1,0.729851826845014,"2016-Oct-18 12:10:17",0.655777690709608,NA,NA,NA,2,1,"2016-Oct-18 12:13:44",NA,NA,2,2,"1 2",NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,4,1,NA,2,NA,5,NA,3,NA,"2016-Oct-18 12:22:09",NA,1,2,1,2,4,3,1,2,2,"2016-Oct-18 12:22:59",7,4,"media\AA_bc4af01c-63f7-49ff-8e9f-d884cc41dbbc_note_sec19.3gpp",NA,NA,NA,NA,4,NA,NA,NA,"2016-Oct-18 12:25:09",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:bc4af01c-63f7-49ff-8e9f-d884cc41dbbc",1610170740,"uuid:bc4af01c-63f7-49ff-8e9f-d884cc41dbbc",100
"63","Oct 18, 2016 7:29:07 PM","Oct 18, 2016 10:34:01 AM","Oct 18, 2016 12:11:09 PM",16,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:34:00 AM",40432261,40432261,4,1,"2016-Oct-18 10:35:23",2,2,20,2,NA,2,NA,NA,3,1,1,1,NA,1,"11",NA,3,2,2,2,3,1,NA,30,NA,"2",NA,NA,22,NA,"Munyarwanda",2,NA,"2016-Oct-18 10:40:59",1,NA,"1 9 10 8",NA,"5 1 4 7",NA,"2016-Oct-18 10:45:45",4,NA,NA,6,1,"2016-Oct-18 10:48:49",1,3,NA,2,2,0.836090956269084,NA,NA,NA,NA,1,1,"2016-Oct-18 10:34:02",1,"1 2 3",NA,"2016-Oct-18 10:58:52",NA,1,2,2,2,"2016-Oct-18 11:01:27",NA,NA,"media\AA_fb4024a7-6b36-4f7b-9589-fe47b4eb4e15_note8_1.3gpp",NA,0.879134879711904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,2,NA,1,0.562393888610427,NA,2,NA,NA,1,NA,NA,1,1,1,NA,"2016-Oct-18 11:14:14",NA,0.321621593174548,1,NA,0.78241986923178,NA,2,1,"2016-Oct-18 11:17:28",0.199591053204069,NA,"2016-Oct-18 11:28:19",2,1,"2016-Oct-18 11:30:31","2016-Oct-18 11:46:39",9,NA,1,1,"2016-Oct-18 11:47:38",1,NA,0.963043546783534,"2016-Oct-18 11:51:48",0.972137311520174,NA,NA,NA,3,1,"2016-Oct-18 12:00:29",NA,NA,1,0,NA,NA,NA,NA,2,NA,1,1,NA,NA,2,NA,NA,2,1,NA,1,NA,1,NA,3,NA,"2016-Oct-18 12:04:15",NA,2,2,2,NA,NA,NA,1,2,2,"2016-Oct-18 12:04:40",7,2,"media\AA_fb4024a7-6b36-4f7b-9589-fe47b4eb4e15_note_sec19.3gpp",NA,NA,NA,NA,6,NA,"Was not told anything about the movies",NA,"2016-Oct-18 12:07:23",2,NA,NA,NA,NA,1,NA,2,NA,NA,"uuid:fb4024a7-6b36-4f7b-9589-fe47b4eb4e15",1610170740,"uuid:fb4024a7-6b36-4f7b-9589-fe47b4eb4e15",100
"64","Oct 18, 2016 7:29:32 PM","Oct 18, 2016 1:24:11 PM","Oct 18, 2016 2:28:03 PM",16,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 1:24:00 PM",12345678,12345678,4,1,"2016-Oct-18 13:25:14",2,2,23,2,NA,2,NA,NA,3,1,1,1,NA,2,"11",NA,2,2,1,2,2,4,NA,30,NA,"2",NA,NA,22,NA,"Munyarwanda",2,NA,"2016-Oct-18 13:28:51",1,NA,"9 10 11 6",NA,"5 1 3",NA,"2016-Oct-18 13:31:34",5,NA,3,2,1,"2016-Oct-18 13:33:28",3,1,NA,1,2,0.266537698692023,1,1,NA,NA,NA,NA,"2016-Oct-18 13:24:12",1,"1 5 6",NA,"2016-Oct-18 13:39:58",NA,1,2,2,1,"2016-Oct-18 13:41:08",NA,NA,"media\AA_30fb0480-6682-44a5-a7c7-52e39b573129_note8_1.3gpp",NA,0.0691633029933993,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.601628042737038,NA,2,NA,NA,1,NA,NA,2,1,1,NA,"2016-Oct-18 13:49:55",NA,0.0681510883527034,1,NA,0.605457873347181,NA,2,2,"2016-Oct-18 13:51:45",0.240063247603853,NA,"2016-Oct-18 13:55:37",3,2,"2016-Oct-18 13:57:36","2016-Oct-18 14:10:59",9,NA,3,1,"2016-Oct-18 14:11:36",2,1,0.559161461709899,"2016-Oct-18 14:13:40",0.885249282582718,NA,NA,NA,2,1,"2016-Oct-18 14:15:34",NA,NA,3,0,NA,NA,NA,NA,2,NA,1,1,NA,NA,2,NA,NA,1,1,NA,1,NA,1,NA,3,NA,"2016-Oct-18 14:22:38",NA,1,2,2,NA,NA,NA,1,2,2,"2016-Oct-18 14:23:14",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-18 14:24:54",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:30fb0480-6682-44a5-a7c7-52e39b573129",1610170740,"uuid:30fb0480-6682-44a5-a7c7-52e39b573129",100
"65","Oct 18, 2016 7:30:33 PM","Oct 18, 2016 10:28:18 AM","Oct 18, 2016 12:47:56 PM",19,NA,NA,NA,NA,2,NA,1,NA,"Oct 18, 2016 11:20:00 AM",40432241,40432241,4,1,"2016-Oct-18 11:22:01",2,2,20,2,NA,1,NA,NA,2,0,1,0,NA,0,"11",NA,2,1,1,1,6,4,NA,2,NA,"37",NA,NA,1,NA,"Muganda",5,NA,"2016-Oct-18 11:32:58",1,NA,"1 9 10 11",NA,"1",NA,"2016-Oct-18 11:38:44",4,NA,NA,5,4,"2016-Oct-18 11:41:24",3,1,NA,1,2,0.378423088984465,NA,NA,1,3,NA,NA,"2016-Oct-18 10:28:19",0,"1 2 6",NA,"2016-Oct-18 11:49:49",NA,1,2,2,2,"2016-Oct-18 11:53:06",NA,NA,NA,NA,0.533910055895986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.159076626264835,2,NA,NA,NA,2,NA,2,NA,1,1,NA,"2016-Oct-18 12:02:03",NA,0.338748422612904,2,NA,0.125842580095446,2,NA,2,"2016-Oct-18 12:11:11",0.470993273780767,NA,"2016-Oct-18 12:17:44",2,2,"2016-Oct-18 12:19:29","2016-Oct-18 12:27:50",11,NA,1,4,"2016-Oct-18 12:28:29",2,2,0.79438845052147,"2016-Oct-18 12:31:27",0.0594674864906968,NA,4,1,NA,NA,"2016-Oct-18 12:35:03",NA,NA,0,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,2,NA,NA,3,5,NA,7,NA,1,NA,2,NA,"2016-Oct-18 12:39:31",NA,2,2,1,1,3,3,2,2,2,"2016-Oct-18 12:40:36",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-18 12:42:01",2,NA,NA,NA,NA,2,NA,3,NA,NA,"uuid:e32c5c65-c903-4775-8007-c7618e93f30b",1610170740,"uuid:e32c5c65-c903-4775-8007-c7618e93f30b",100
